ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
118360,30.0,154.0,54.0,1964,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0
118360,30.0,154.0,54.0,1964,Gymnastics Women's Horse Vault,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0
118477,22.0,157.0,46.0,2008,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
118482,23.0,169.0,58.0,1976,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,0.0,1.0,2.0,7.0,1.0,1.0,5.0
118482,23.0,169.0,58.0,1976,Gymnastics Men's Floor Exercise,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,0.0,0.0,2.0,7.0,1.0,1.0,5.0
118482,23.0,169.0,58.0,1976,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,5.0
118590,19.0,156.0,46.0,2004,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
118590,19.0,156.0,46.0,2004,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
118700,21.0,170.0,60.0,1988,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
118700,21.0,170.0,60.0,1988,Gymnastics Men's Floor Exercise,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0
118700,21.0,170.0,60.0,1988,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
118708,31.0,160.0,57.0,1960,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118708,31.0,160.0,57.0,1960,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118833,20.0,166.0,61.0,1996,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,4.0
118833,20.0,166.0,61.0,1996,Gymnastics Men's Floor Exercise,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0,1.0,2.0,8.0,2.0,2.0,4.0
118833,20.0,166.0,61.0,1996,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,4.0
119047,15.0,150.0,39.0,1996,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0
119047,15.0,150.0,39.0,1996,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0
119122,16.0,142.0,37.0,1996,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0
119122,16.0,142.0,37.0,1996,Gymnastics Women's Horse Vault,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0
119166,19.0,156.0,48.0,2004,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,2.0,1.0,9.0,3.0,3.0,3.0
119166,19.0,156.0,48.0,2004,Gymnastics Men's Floor Exercise,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0
119166,19.0,156.0,48.0,2004,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,1.0,0.0,1.0,8.0,2.0,3.0,3.0
119202,21.0,176.0,70.0,1968,Gymnastics Men's Individual All-Around,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2.0,0.0,1.0,1.0,9.0,2.0,4.0,3.0
119202,21.0,176.0,70.0,1968,Gymnastics Men's Floor Exercise,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,1.0,2.0,1.0,9.0,2.0,4.0,3.0
119202,21.0,176.0,70.0,1968,Gymnastics Men's Parallel Bars,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,3.0,1.0,1.0,1.0,9.0,2.0,4.0,3.0
119233,16.0,145.0,37.0,2012,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119233,20.0,145.0,37.0,2016,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
119372,15.0,151.0,40.0,1996,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0
119372,19.0,151.0,40.0,2000,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
119451,15.0,156.0,50.0,1996,Gymnastics Women's Individual All-Around,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0
