ID,Age,Height,Weight,Year,Event,F,M,Bronze,Gold,Silver,Medal_Earned,Olympic_Years,IEM,IEM_Bronze,IEM_Silver,IEM_Gold,ISM,ISM_Bronze,ISM_Silver,ISM_Gold,Opponents,OEM,OEM_Bronze,OEM_Silver,OEM_Gold,OSM,OSM_Bronze,OSM_Silver,OSM_Gold
1574,19.0,172.0,74.0,1984,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,23.0,172.0,74.0,1988,"Wrestling Men's Lightweight, Freestyle",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1574,27.0,172.0,74.0,1992,"Wrestling Men's Lightweight, Freestyle",0,1,1,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1591,24.0,170.0,72.0,1992,"Wrestling Men's Lightweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
1601,19.0,168.0,62.0,1968,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,23.0,168.0,62.0,1972,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1601,27.0,168.0,62.0,1976,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,0,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,19.0,165.0,74.0,1972,"Wrestling Men's Welterweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0
1620,23.0,165.0,74.0,1976,"Wrestling Men's Welterweight, Freestyle",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0
1632,22.0,163.0,57.0,1984,"Wrestling Men's Bantamweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,20.0,160.0,55.0,2008,"Wrestling Men's Featherweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,21.0,192.0,125.0,2012,"Wrestling Men's Super-Heavyweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0
1634,25.0,192.0,125.0,2016,"Wrestling Men's Super-Heavyweight, Freestyle",0,1,0,1,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
1641,20.0,169.0,54.0,1996,"Wrestling Men's Flyweight, Freestyle",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
1641,24.0,169.0,54.0,2000,"Wrestling Men's Bantamweight, Freestyle",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
1645,26.0,175.0,90.0,2012,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
1645,31.0,175.0,90.0,2016,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
